15;Scotch Ale
84;German-Style Oktoberfest
92;German-Style Doppelbock
5;Extra Special Bitter
72;Other Belgian-Style Ales
42;American-Style Stout
32;Imperial or Double India Pale Ale
32;Imperial or Double India Pale Ale
90;Traditional German-Style Bock
86;German-Style Schwarzbier
26;American-Style Pale Ale
33;American-Style Amber/Red Ale
4;Special Bitter or Best Bitter
;
43;American-Style Imperial Stout
31;American-Style India Pale Ale
42;American-Style Stout
64;Belgian-Style Pale Ale
67;Belgian-Style White
92;German-Style Doppelbock
-1;
26;American-Style Pale Ale
15;Scotch Ale
43;American-Style Imperial Stout
57;German-Style Brown Ale/Altbier
74;French & Belgian-Style Saison
22;Irish-Style Red Ale
14;Strong Ale
61;Belgian-Style Tripel
106;Baltic-Style Porter
128;Specialty Honey Lager or Ale
33;American-Style Amber/Red Ale
33;American-Style Amber/Red Ale
43;American-Style Imperial Stout
31;American-Style India Pale Ale
-1;
-1;
33;American-Style Amber/Red Ale
3;Ordinary Bitter
26;American-Style Pale Ale
67;Belgian-Style White
91;German-Style Heller Bock/Maibock
31;American-Style India Pale Ale
90;Traditional German-Style Bock
121;Fruit Beer
43;American-Style Imperial Stout
67;Belgian-Style White
31;American-Style India Pale Ale
25;Porter
42;American-Style Stout
33;American-Style Amber/Red Ale
32;Imperial or Double India Pale Ale
31;American-Style India Pale Ale
84;German-Style Oktoberfest
-1;
38;American-Style Brown Ale
31;American-Style India Pale Ale
72;Other Belgian-Style Ales
64;Belgian-Style Pale Ale
26;American-Style Pale Ale
121;Fruit Beer
116;Light American Wheat Ale or Lager
33;American-Style Amber/Red Ale
20;Sweet Stout
31;American-Style India Pale Ale
26;American-Style Pale Ale
74;French & Belgian-Style Saison
42;American-Style Stout
26;American-Style Pale Ale
95;American-Style Lager
26;American-Style Pale Ale
21;Oatmeal Stout
31;American-Style India Pale Ale
-1;
26;American-Style Pale Ale
50;South German-Style Hefeweizen
72;Other Belgian-Style Ales
21;Oatmeal Stout
25;Porter
141;Winter Warmer
50;South German-Style Hefeweizen
29;Dark American-Belgo-Style Ale
33;American-Style Amber/Red Ale
121;Fruit Beer
92;German-Style Doppelbock
84;German-Style Oktoberfest
67;Belgian-Style White
33;American-Style Amber/Red Ale
33;American-Style Amber/Red Ale
91;German-Style Heller Bock/Maibock
-1;
90;Traditional German-Style Bock
38;American-Style Brown Ale
25;Porter
116;Light American Wheat Ale or Lager
-1;
-1;
-1;
95;American-Style Lager
;
38;American-Style Brown Ale
121;Fruit Beer
42;American-Style Stout
72;Other Belgian-Style Ales
31;American-Style India Pale Ale
5;Extra Special Bitter
121;Fruit Beer
95;American-Style Lager
33;American-Style Amber/Red Ale
57;German-Style Brown Ale/Altbier
-1;
38;American-Style Brown Ale
31;American-Style India Pale Ale
95;American-Style Lager
86;German-Style Schwarzbier
26;American-Style Pale Ale
96;American-Style Light Lager
95;American-Style Lager
50;South German-Style Hefeweizen
-1;
96;American-Style Light Lager
96;American-Style Light Lager
95;American-Style Lager
-1;
25;Porter
86;German-Style Schwarzbier
-1;
-1;
96;American-Style Light Lager
25;Porter
116;Light American Wheat Ale or Lager
32;Imperial or Double India Pale Ale
33;American-Style Amber/Red Ale
62;Belgian-Style Quadrupel
-1;
-1;
-1;
25;Porter
38;American-Style Brown Ale
-1;
-1;
-1;
-1;
26;American-Style Pale Ale
13;Old Ale
-1;
26;American-Style Pale Ale
13;Old Ale
70;Belgian-Style Fruit Lambic
31;American-Style India Pale Ale
95;American-Style Lager
-1;
95;American-Style Lager
26;American-Style Pale Ale
-1;
86;German-Style Schwarzbier
61;Belgian-Style Tripel
-1;
-1;
95;American-Style Lager
43;American-Style Imperial Stout
-1;
33;American-Style Amber/Red Ale
25;Porter
65;Belgian-Style Pale Strong Ale
31;American-Style India Pale Ale
13;Old Ale
-1;
31;American-Style India Pale Ale
90;Traditional German-Style Bock
-1;
25;Porter
90;Traditional German-Style Bock
-1;
-1;
86;German-Style Schwarzbier
-1;
-1;
-1;
50;South German-Style Hefeweizen
-1;
-1;
26;American-Style Pale Ale
10;English-Style Pale Mild Ale
26;American-Style Pale Ale
26;American-Style Pale Ale
-1;
90;Traditional German-Style Bock
31;American-Style India Pale Ale
-1;
33;American-Style Amber/Red Ale
22;Irish-Style Red Ale
-1;
25;Porter
;
67;Belgian-Style White
07/22/10 08:00 PM;
116;Light American Wheat Ale or Lager
61;Belgian-Style Tripel
31;American-Style India Pale Ale
91;German-Style Heller Bock/Maibock
33;American-Style Amber/Red Ale
90;Traditional German-Style Bock
116;Light American Wheat Ale or Lager
116;Light American Wheat Ale or Lager
95;American-Style Lager
26;American-Style Pale Ale
-1;
95;American-Style Lager
90;Traditional German-Style Bock
77;German-Style Pilsener
92;German-Style Doppelbock
50;South German-Style Hefeweizen
86;German-Style Schwarzbier
77;German-Style Pilsener
42;American-Style Stout
67;Belgian-Style White
95;American-Style Lager
-1;
;
;
4;Special Bitter or Best Bitter
95;American-Style Lager
;
42;American-Style Stout
95;American-Style Lager
33;American-Style Amber/Red Ale
121;Fruit Beer
84;German-Style Oktoberfest
37;Golden or Blonde Ale
3;Ordinary Bitter
91;German-Style Heller Bock/Maibock
116;Light American Wheat Ale or Lager
50;South German-Style Hefeweizen
3;Ordinary Bitter
-1;
42;American-Style Stout
61;Belgian-Style Tripel
96;American-Style Light Lager
31;American-Style India Pale Ale
25;Porter
-1;
72;Other Belgian-Style Ales
96;American-Style Light Lager
5;Extra Special Bitter
35;American-Style Barley Wine Ale
50;South German-Style Hefeweizen
50;South German-Style Hefeweizen
26;American-Style Pale Ale
42;American-Style Stout
95;American-Style Lager
43;American-Style Imperial Stout
32;Imperial or Double India Pale Ale
96;American-Style Light Lager
-1;
38;American-Style Brown Ale
43;American-Style Imperial Stout
74;French & Belgian-Style Saison
95;American-Style Lager
31;American-Style India Pale Ale
31;American-Style India Pale Ale
126;Herb and Spice Beer
15;Scotch Ale
26;American-Style Pale Ale
77;German-Style Pilsener
31;American-Style India Pale Ale
37;Golden or Blonde Ale
32;Imperial or Double India Pale Ale
72;Other Belgian-Style Ales
33;American-Style Amber/Red Ale
96;American-Style Light Lager
15;Scotch Ale
91;German-Style Heller Bock/Maibock
84;German-Style Oktoberfest
123;Pumpkin Beer
123;Pumpkin Beer
116;Light American Wheat Ale or Lager
77;German-Style Pilsener
121;Fruit Beer
26;American-Style Pale Ale
3;Ordinary Bitter
-1;
32;Imperial or Double India Pale Ale
119;American Rye Ale or Lager
43;American-Style Imperial Stout
25;Porter
21;Oatmeal Stout
66;Belgian-Style Dark Strong Ale
30;American-Style Strong Pale Ale
10;English-Style Pale Mild Ale
95;American-Style Lager
95;American-Style Lager
-1;
-1;
26;American-Style Pale Ale
35;American-Style Barley Wine Ale
31;American-Style India Pale Ale
123;Pumpkin Beer
31;American-Style India Pale Ale
31;American-Style India Pale Ale
72;Other Belgian-Style Ales
96;American-Style Light Lager
4;Special Bitter or Best Bitter
33;American-Style Amber/Red Ale
25;Porter
33;American-Style Amber/Red Ale
42;American-Style Stout
-1;
25;Porter
38;American-Style Brown Ale
32;Imperial or Double India Pale Ale
50;South German-Style Hefeweizen
141;Winter Warmer
95;American-Style Lager
37;Golden or Blonde Ale
-1;
77;German-Style Pilsener
-1;
60;Belgian-Style Dubbel
-1;
116;Light American Wheat Ale or Lager
-1;
77;German-Style Pilsener
67;Belgian-Style White
33;American-Style Amber/Red Ale
;
95;American-Style Lager
37;Golden or Blonde Ale
1;Classic English-Style Pale Ale
62;Belgian-Style Quadrupel
116;Light American Wheat Ale or Lager
4;Special Bitter or Best Bitter
123;Pumpkin Beer
42;American-Style Stout
29;Dark American-Belgo-Style Ale
121;Fruit Beer
26;American-Style Pale Ale
66;Belgian-Style Dark Strong Ale
31;American-Style India Pale Ale
32;Imperial or Double India Pale Ale
31;American-Style India Pale Ale
5;Extra Special Bitter
26;American-Style Pale Ale
31;American-Style India Pale Ale
43;American-Style Imperial Stout
55;South German-Style Weizenbock
30;American-Style Strong Pale Ale
121;Fruit Beer
95;American-Style Lager
42;American-Style Stout
-1;
-1;
25;Porter
95;American-Style Lager
116;Light American Wheat Ale or Lager
-1;
42;American-Style Stout
26;American-Style Pale Ale
95;American-Style Lager
95;American-Style Lager
26;American-Style Pale Ale
33;American-Style Amber/Red Ale
-1;
26;American-Style Pale Ale
-1;
-1;
-1;
116;Light American Wheat Ale or Lager
-1;
-1;
-1;
33;American-Style Amber/Red Ale
42;American-Style Stout
10;English-Style Pale Mild Ale
-1;
-1;
26;American-Style Pale Ale
95;American-Style Lager
-1;
-1;
25;Porter
31;American-Style India Pale Ale
38;American-Style Brown Ale
-1;
50;South German-Style Hefeweizen
-1;
26;American-Style Pale Ale
38;American-Style Brown Ale
50;South German-Style Hefeweizen
-1;
31;American-Style India Pale Ale
-1;
-1;
-1;
-1;
-1;
70;Belgian-Style Fruit Lambic
25;Porter
60;Belgian-Style Dubbel
-1;
33;American-Style Amber/Red Ale
-1;
95;American-Style Lager
33;American-Style Amber/Red Ale
25;Porter
26;American-Style Pale Ale
-1;
-1;
-1;
38;American-Style Brown Ale
-1;
-1;
35;American-Style Barley Wine Ale
-1;
95;American-Style Lager
95;American-Style Lager
62;Belgian-Style Quadrupel
-1;
13;Old Ale
50;South German-Style Hefeweizen
29;Dark American-Belgo-Style Ale
61;Belgian-Style Tripel
-1;
-1;
95;American-Style Lager
86;German-Style Schwarzbier
-1;
-1;
25;Porter
26;American-Style Pale Ale
-1;
42;American-Style Stout
90;Traditional German-Style Bock
90;Traditional German-Style Bock
95;American-Style Lager
26;American-Style Pale Ale
-1;
31;American-Style India Pale Ale
-1;
33;American-Style Amber/Red Ale
26;American-Style Pale Ale
-1;
-1;
95;American-Style Lager
26;American-Style Pale Ale
-1;
26;American-Style Pale Ale
15;Scotch Ale
-1;
33;American-Style Amber/Red Ale
42;American-Style Stout
26;American-Style Pale Ale
38;American-Style Brown Ale
-1;
32;Imperial or Double India Pale Ale
-1;
13;Old Ale
31;American-Style India Pale Ale
31;American-Style India Pale Ale
-1;
31;American-Style India Pale Ale
33;American-Style Amber/Red Ale
77;German-Style Pilsener
33;American-Style Amber/Red Ale
-1;
50;South German-Style Hefeweizen
25;Porter
26;American-Style Pale Ale
-1;
42;American-Style Stout
32;Imperial or Double India Pale Ale
35;American-Style Barley Wine Ale
5;Extra Special Bitter
116;Light American Wheat Ale or Lager
26;American-Style Pale Ale
29;Dark American-Belgo-Style Ale
72;Other Belgian-Style Ales
35;American-Style Barley Wine Ale
91;German-Style Heller Bock/Maibock
38;American-Style Brown Ale
43;American-Style Imperial Stout
33;American-Style Amber/Red Ale
38;American-Style Brown Ale
26;American-Style Pale Ale
;
42;American-Style Stout
42;American-Style Stout
60;Belgian-Style Dubbel
21;Oatmeal Stout
116;Light American Wheat Ale or Lager
32;Imperial or Double India Pale Ale
2;English-Style India Pale Ale
90;Traditional German-Style Bock
116;Light American Wheat Ale or Lager
30;American-Style Strong Pale Ale
22;Irish-Style Red Ale
72;Other Belgian-Style Ales
-1;
77;German-Style Pilsener
43;American-Style Imperial Stout
37;Golden or Blonde Ale
32;Imperial or Double India Pale Ale
30;American-Style Strong Pale Ale
113;American-Style Cream Ale or Lager
72;Other Belgian-Style Ales
31;American-Style India Pale Ale
70;Belgian-Style Fruit Lambic
-1;
43;American-Style Imperial Stout
32;Imperial or Double India Pale Ale
33;American-Style Amber/Red Ale
30;American-Style Strong Pale Ale
32;Imperial or Double India Pale Ale
31;American-Style India Pale Ale
43;American-Style Imperial Stout
64;Belgian-Style Pale Ale
38;American-Style Brown Ale
26;American-Style Pale Ale
25;Porter
26;American-Style Pale Ale
95;American-Style Lager
90;Traditional German-Style Bock
-1;
26;American-Style Pale Ale
96;American-Style Light Lager
-1;
77;German-Style Pilsener
77;German-Style Pilsener
38;American-Style Brown Ale
96;American-Style Light Lager
26;American-Style Pale Ale
121;Fruit Beer
37;Golden or Blonde Ale
33;American-Style Amber/Red Ale
21;Oatmeal Stout
77;German-Style Pilsener
67;Belgian-Style White
33;American-Style Amber/Red Ale
72;Other Belgian-Style Ales
72;Other Belgian-Style Ales
116;Light American Wheat Ale or Lager
33;American-Style Amber/Red Ale
31;American-Style India Pale Ale
26;American-Style Pale Ale
38;American-Style Brown Ale
-1;
77;German-Style Pilsener
15;Scotch Ale
21;Oatmeal Stout
95;American-Style Lager
38;American-Style Brown Ale
42;American-Style Stout
35;American-Style Barley Wine Ale
35;American-Style Barley Wine Ale
31;American-Style India Pale Ale
29;Dark American-Belgo-Style Ale
26;American-Style Pale Ale
57;German-Style Brown Ale/Altbier
74;French & Belgian-Style Saison
-1;
42;American-Style Stout
33;American-Style Amber/Red Ale
26;American-Style Pale Ale
95;American-Style Lager
-1;
33;American-Style Amber/Red Ale
33;American-Style Amber/Red Ale
42;American-Style Stout
26;American-Style Pale Ale
90;Traditional German-Style Bock
95;American-Style Lager
-1;
95;American-Style Lager
50;South German-Style Hefeweizen
33;American-Style Amber/Red Ale
15;Scotch Ale
25;Porter
38;American-Style Brown Ale
-1;
42;American-Style Stout
-1;
25;Porter
13;Old Ale
95;American-Style Lager
15;Scotch Ale
141;Winter Warmer
15;Scotch Ale
26;American-Style Pale Ale
-1;
-1;
77;German-Style Pilsener
26;American-Style Pale Ale
-1;
-1;
-1;
50;South German-Style Hefeweizen
-1;
-1;
42;American-Style Stout
25;Porter
-1;
-1;
-1;
42;American-Style Stout
-1;
31;American-Style India Pale Ale
95;American-Style Lager
95;American-Style Lager
26;American-Style Pale Ale
86;German-Style Schwarzbier
-1;
-1;
38;American-Style Brown Ale
31;American-Style India Pale Ale
26;American-Style Pale Ale
-1;
38;American-Style Brown Ale
50;South German-Style Hefeweizen
38;American-Style Brown Ale
-1;
95;American-Style Lager
-1;
50;South German-Style Hefeweizen
-1;
25;Porter
38;American-Style Brown Ale
33;American-Style Amber/Red Ale
50;South German-Style Hefeweizen
26;American-Style Pale Ale
90;Traditional German-Style Bock
15;Scotch Ale
33;American-Style Amber/Red Ale
-1;
13;Old Ale
-1;
33;American-Style Amber/Red Ale
26;American-Style Pale Ale
95;American-Style Lager
25;Porter
116;Light American Wheat Ale or Lager
33;American-Style Amber/Red Ale
95;American-Style Lager
-1;
26;American-Style Pale Ale
-1;
42;American-Style Stout
26;American-Style Pale Ale
-1;
86;German-Style Schwarzbier
-1;
42;American-Style Stout
-1;
13;Old Ale
90;Traditional German-Style Bock
-1;
31;American-Style India Pale Ale
25;Porter
70;Belgian-Style Fruit Lambic
70;Belgian-Style Fruit Lambic
-1;
-1;
13;Old Ale
42;American-Style Stout
31;American-Style India Pale Ale
95;American-Style Lager
-1;
-1;
-1;
38;American-Style Brown Ale
90;Traditional German-Style Bock
42;American-Style Stout
90;Traditional German-Style Bock
33;American-Style Amber/Red Ale
33;American-Style Amber/Red Ale
-1;
31;American-Style India Pale Ale
38;American-Style Brown Ale
38;American-Style Brown Ale
31;American-Style India Pale Ale
-1;
-1;
31;American-Style India Pale Ale
26;American-Style Pale Ale
10;English-Style Pale Mild Ale
95;American-Style Lager
26;American-Style Pale Ale
26;American-Style Pale Ale
25;Porter
-1;
-1;
67;Belgian-Style White
25;Porter
121;Fruit Beer
50;South German-Style Hefeweizen
31;American-Style India Pale Ale
32;Imperial or Double India Pale Ale
31;American-Style India Pale Ale
32;Imperial or Double India Pale Ale
119;American Rye Ale or Lager
116;Light American Wheat Ale or Lager
121;Fruit Beer
15;Scotch Ale
26;American-Style Pale Ale
61;Belgian-Style Tripel
121;Fruit Beer
121;Fruit Beer
33;American-Style Amber/Red Ale
77;German-Style Pilsener
38;American-Style Brown Ale
31;American-Style India Pale Ale
-1;
32;Imperial or Double India Pale Ale
25;Porter
32;Imperial or Double India Pale Ale
116;Light American Wheat Ale or Lager
50;South German-Style Hefeweizen
32;Imperial or Double India Pale Ale
74;French & Belgian-Style Saison
22;Irish-Style Red Ale
90;Traditional German-Style Bock
42;American-Style Stout
96;American-Style Light Lager
37;Golden or Blonde Ale
95;American-Style Lager
72;Other Belgian-Style Ales
92;German-Style Doppelbock
31;American-Style India Pale Ale
84;German-Style Oktoberfest
1;Classic English-Style Pale Ale
22;Irish-Style Red Ale
95;American-Style Lager
121;Fruit Beer
96;American-Style Light Lager
33;American-Style Amber/Red Ale
32;Imperial or Double India Pale Ale
-1;
95;American-Style Lager
126;Herb and Spice Beer
26;American-Style Pale Ale
72;Other Belgian-Style Ales
95;American-Style Lager
33;American-Style Amber/Red Ale
5;Extra Special Bitter
92;German-Style Doppelbock
26;American-Style Pale Ale
31;American-Style India Pale Ale
67;Belgian-Style White
33;American-Style Amber/Red Ale
38;American-Style Brown Ale
31;American-Style India Pale Ale
22;Irish-Style Red Ale
72;Other Belgian-Style Ales
66;Belgian-Style Dark Strong Ale
106;Baltic-Style Porter
121;Fruit Beer
26;American-Style Pale Ale
25;Porter
43;American-Style Imperial Stout
95;American-Style Lager
33;American-Style Amber/Red Ale
123;Pumpkin Beer
31;American-Style India Pale Ale
20;Sweet Stout
2;English-Style India Pale Ale
3;Ordinary Bitter
67;Belgian-Style White
42;American-Style Stout
31;American-Style India Pale Ale
121;Fruit Beer
31;American-Style India Pale Ale
38;American-Style Brown Ale
31;American-Style India Pale Ale
72;Other Belgian-Style Ales
72;Other Belgian-Style Ales
33;American-Style Amber/Red Ale
-1;
35;American-Style Barley Wine Ale
61;Belgian-Style Tripel
31;American-Style India Pale Ale
57;German-Style Brown Ale/Altbier
38;American-Style Brown Ale
32;Imperial or Double India Pale Ale
43;American-Style Imperial Stout
141;Winter Warmer
31;American-Style India Pale Ale
-1;
31;American-Style India Pale Ale
31;American-Style India Pale Ale
46;Porter
31;American-Style India Pale Ale
70;Belgian-Style Fruit Lambic
-1;
-1;
32;Imperial or Double India Pale Ale
25;Porter
31;American-Style India Pale Ale
70;Belgian-Style Fruit Lambic
31;American-Style India Pale Ale
13;Old Ale
38;American-Style Brown Ale
-1;
60;Belgian-Style Dubbel
33;American-Style Amber/Red Ale
4;Special Bitter or Best Bitter
95;American-Style Lager
31;American-Style India Pale Ale
37;Golden or Blonde Ale
70;Belgian-Style Fruit Lambic
26;American-Style Pale Ale
31;American-Style India Pale Ale
4;Special Bitter or Best Bitter
15;Scotch Ale
70;Belgian-Style Fruit Lambic
22;Irish-Style Red Ale
33;American-Style Amber/Red Ale
21;Oatmeal Stout
43;American-Style Imperial Stout
43;American-Style Imperial Stout
121;Fruit Beer
43;American-Style Imperial Stout
-1;
-1;
26;American-Style Pale Ale
31;American-Style India Pale Ale
-1;
43;American-Style Imperial Stout
15;Scotch Ale
116;Light American Wheat Ale or Lager
4;Special Bitter or Best Bitter
57;German-Style Brown Ale/Altbier
37;Golden or Blonde Ale
35;American-Style Barley Wine Ale
50;South German-Style Hefeweizen
-1;
42;American-Style Stout
31;American-Style India Pale Ale
33;American-Style Amber/Red Ale
95;American-Style Lager
72;Other Belgian-Style Ales
33;American-Style Amber/Red Ale
31;American-Style India Pale Ale
38;American-Style Brown Ale
95;American-Style Lager
95;American-Style Lager
90;Traditional German-Style Bock
95;American-Style Lager
26;American-Style Pale Ale
31;American-Style India Pale Ale
29;Dark American-Belgo-Style Ale
33;American-Style Amber/Red Ale
77;German-Style Pilsener
33;American-Style Amber/Red Ale
5;Extra Special Bitter
26;American-Style Pale Ale
42;American-Style Stout
141;Winter Warmer
50;South German-Style Hefeweizen
33;American-Style Amber/Red Ale
25;Porter
-1;
31;American-Style India Pale Ale
31;American-Style India Pale Ale
96;American-Style Light Lager
31;American-Style India Pale Ale
50;South German-Style Hefeweizen
86;German-Style Schwarzbier
-1;
121;Fruit Beer
33;American-Style Amber/Red Ale
72;Other Belgian-Style Ales
-1;
15;Scotch Ale
-1;
116;Light American Wheat Ale or Lager
5;Extra Special Bitter
116;Light American Wheat Ale or Lager
42;American-Style Stout
67;Belgian-Style White
33;American-Style Amber/Red Ale
25;Porter
33;American-Style Amber/Red Ale
126;Herb and Spice Beer
38;American-Style Brown Ale
74;French & Belgian-Style Saison
121;Fruit Beer
26;American-Style Pale Ale
61;Belgian-Style Tripel
50;South German-Style Hefeweizen
25;Porter
-1;
5;Extra Special Bitter
42;American-Style Stout
25;Porter
61;Belgian-Style Tripel
-1;
43;American-Style Imperial Stout
32;Imperial or Double India Pale Ale
32;Imperial or Double India Pale Ale
42;American-Style Stout
31;American-Style India Pale Ale
22;Irish-Style Red Ale
33;American-Style Amber/Red Ale
38;American-Style Brown Ale
23;Classic Irish-Style Dry Stout
3;Ordinary Bitter
116;Light American Wheat Ale or Lager
-1;
42;American-Style Stout
95;American-Style Lager
26;American-Style Pale Ale
95;American-Style Lager
95;American-Style Lager
26;American-Style Pale Ale
77;German-Style Pilsener
-1;
31;American-Style India Pale Ale
-1;
70;Belgian-Style Fruit Lambic
-1;
42;American-Style Stout
26;American-Style Pale Ale
33;American-Style Amber/Red Ale
95;American-Style Lager
26;American-Style Pale Ale
50;South German-Style Hefeweizen
95;American-Style Lager
95;American-Style Lager
50;South German-Style Hefeweizen
-1;
90;Traditional German-Style Bock
26;American-Style Pale Ale
26;American-Style Pale Ale
-1;
26;American-Style Pale Ale
33;American-Style Amber/Red Ale
-1;
26;American-Style Pale Ale
25;Porter
95;American-Style Lager
-1;
-1;
90;Traditional German-Style Bock
26;American-Style Pale Ale
38;American-Style Brown Ale
25;Porter
26;American-Style Pale Ale
90;Traditional German-Style Bock
116;Light American Wheat Ale or Lager
-1;
95;American-Style Lager
33;American-Style Amber/Red Ale
33;American-Style Amber/Red Ale
42;American-Style Stout
33;American-Style Amber/Red Ale
-1;
141;Winter Warmer
-1;
38;American-Style Brown Ale
26;American-Style Pale Ale
95;American-Style Lager
95;American-Style Lager
-1;
-1;
95;American-Style Lager
95;American-Style Lager
26;American-Style Pale Ale
26;American-Style Pale Ale
42;American-Style Stout
-1;
26;American-Style Pale Ale
-1;
95;American-Style Lager
42;American-Style Stout
95;American-Style Lager
33;American-Style Amber/Red Ale
31;American-Style India Pale Ale
96;American-Style Light Lager
35;American-Style Barley Wine Ale
31;American-Style India Pale Ale
95;American-Style Lager
26;American-Style Pale Ale
95;American-Style Lager
31;American-Style India Pale Ale
26;American-Style Pale Ale
38;American-Style Brown Ale
61;Belgian-Style Tripel
43;American-Style Imperial Stout
84;German-Style Oktoberfest
31;American-Style India Pale Ale
84;German-Style Oktoberfest
25;Porter
95;American-Style Lager
55;South German-Style Weizenbock
-1;
-1;
31;American-Style India Pale Ale
26;American-Style Pale Ale
42;American-Style Stout
5;Extra Special Bitter
50;South German-Style Hefeweizen
84;German-Style Oktoberfest
25;Porter
95;American-Style Lager
21;Oatmeal Stout
22;Irish-Style Red Ale
95;American-Style Lager
-1;
42;American-Style Stout
60;Belgian-Style Dubbel
121;Fruit Beer
32;Imperial or Double India Pale Ale
95;American-Style Lager
26;American-Style Pale Ale
119;American Rye Ale or Lager
-1;
116;Light American Wheat Ale or Lager
90;Traditional German-Style Bock
42;American-Style Stout
95;American-Style Lager
38;American-Style Brown Ale
61;Belgian-Style Tripel
126;Herb and Spice Beer
32;Imperial or Double India Pale Ale
5;Extra Special Bitter
72;Other Belgian-Style Ales
43;American-Style Imperial Stout
26;American-Style Pale Ale
15;Scotch Ale
67;Belgian-Style White
31;American-Style India Pale Ale
116;Light American Wheat Ale or Lager
57;German-Style Brown Ale/Altbier
96;American-Style Light Lager
96;American-Style Light Lager
95;American-Style Lager
121;Fruit Beer
74;French & Belgian-Style Saison
116;Light American Wheat Ale or Lager
50;South German-Style Hefeweizen
33;American-Style Amber/Red Ale
33;American-Style Amber/Red Ale
26;American-Style Pale Ale
116;Light American Wheat Ale or Lager
91;German-Style Heller Bock/Maibock
67;Belgian-Style White
26;American-Style Pale Ale
121;Fruit Beer
33;American-Style Amber/Red Ale
15;Scotch Ale
25;Porter
37;Golden or Blonde Ale
95;American-Style Lager
42;American-Style Stout
141;Winter Warmer
57;German-Style Brown Ale/Altbier
-1;
4.5;
123;Pumpkin Beer
26;American-Style Pale Ale
50;South German-Style Hefeweizen
-1;
33;American-Style Amber/Red Ale
-1;
72;Other Belgian-Style Ales
38;American-Style Brown Ale
50;South German-Style Hefeweizen
21;Oatmeal Stout
37;Golden or Blonde Ale
26;American-Style Pale Ale
91;German-Style Heller Bock/Maibock
77;German-Style Pilsener
43;American-Style Imperial Stout
-1;
66;Belgian-Style Dark Strong Ale
60;Belgian-Style Dubbel
31;American-Style India Pale Ale
33;American-Style Amber/Red Ale
-1;
2;English-Style India Pale Ale
74;French & Belgian-Style Saison
77;German-Style Pilsener
-1;
31;American-Style India Pale Ale
77;German-Style Pilsener
70;Belgian-Style Fruit Lambic
126;Herb and Spice Beer
95;American-Style Lager
33;American-Style Amber/Red Ale
30;American-Style Strong Pale Ale
31;American-Style India Pale Ale
26;American-Style Pale Ale
95;American-Style Lager
116;Light American Wheat Ale or Lager
95;American-Style Lager
38;American-Style Brown Ale
95;American-Style Lager
-1;
33;American-Style Amber/Red Ale
42;American-Style Stout
42;American-Style Stout
95;American-Style Lager
26;American-Style Pale Ale
31;American-Style India Pale Ale
42;American-Style Stout
25;Porter
31;American-Style India Pale Ale
26;American-Style Pale Ale
38;American-Style Brown Ale
50;South German-Style Hefeweizen
-1;
86;German-Style Schwarzbier
-1;
-1;
42;American-Style Stout
90;Traditional German-Style Bock
38;American-Style Brown Ale
33;American-Style Amber/Red Ale
25;Porter
-1;
-1;
26;American-Style Pale Ale
92;German-Style Doppelbock
42;American-Style Stout
31;American-Style India Pale Ale
13;Old Ale
95;American-Style Lager
84;German-Style Oktoberfest
32;Imperial or Double India Pale Ale
72;Other Belgian-Style Ales
;
77;German-Style Pilsener
50;South German-Style Hefeweizen
5;Extra Special Bitter
96;American-Style Light Lager
32;Imperial or Double India Pale Ale
90;Traditional German-Style Bock
116;Light American Wheat Ale or Lager
61;Belgian-Style Tripel
35;American-Style Barley Wine Ale
33;American-Style Amber/Red Ale
95;American-Style Lager
;
77;German-Style Pilsener
121;Fruit Beer
35;American-Style Barley Wine Ale
116;Light American Wheat Ale or Lager
91;German-Style Heller Bock/Maibock
38;American-Style Brown Ale
43;American-Style Imperial Stout
95;American-Style Lager
37;Golden or Blonde Ale
26;American-Style Pale Ale
95;American-Style Lager
-1;
116;Light American Wheat Ale or Lager
72;Other Belgian-Style Ales
95;American-Style Lager
91;German-Style Heller Bock/Maibock
-1;
25;Porter
15;Scotch Ale
-1;
38;American-Style Brown Ale
50;South German-Style Hefeweizen
42;American-Style Stout
95;American-Style Lager
-1;
42;American-Style Stout
26;American-Style Pale Ale
26;American-Style Pale Ale
33;American-Style Amber/Red Ale
-1;
95;American-Style Lager
-1;
-1;
-1;
26;American-Style Pale Ale
33;American-Style Amber/Red Ale
26;American-Style Pale Ale
-1;
37;Golden or Blonde Ale
31;American-Style India Pale Ale
95;American-Style Lager
38;American-Style Brown Ale
-1;
25;Porter
84;German-Style Oktoberfest
26;American-Style Pale Ale
31;American-Style India Pale Ale
31;American-Style India Pale Ale
;
-1;
35;American-Style Barley Wine Ale
116;Light American Wheat Ale or Lager
-1;
31;American-Style India Pale Ale
31;American-Style India Pale Ale
50;South German-Style Hefeweizen
-1;
92;German-Style Doppelbock
116;Light American Wheat Ale or Lager
33;American-Style Amber/Red Ale
72;Other Belgian-Style Ales
72;Other Belgian-Style Ales
22;Irish-Style Red Ale
116;Light American Wheat Ale or Lager
96;American-Style Light Lager
72;Other Belgian-Style Ales
77;German-Style Pilsener
31;American-Style India Pale Ale
50;South German-Style Hefeweizen
95;American-Style Lager
32;Imperial or Double India Pale Ale
42;American-Style Stout
84;German-Style Oktoberfest
121;Fruit Beer
32;Imperial or Double India Pale Ale
67;Belgian-Style White
37;Golden or Blonde Ale
13;Old Ale
38;American-Style Brown Ale
