1121;Slam Dunkel;;823;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1122;Irvington Porter;;16;2;25;0;0;0;0;;2010-07-22T22:00:00+02:00
1123;Marzen;;485;7;84;0;0;0;0;;2010-07-22T22:00:00+02:00
1124;Big Woody Lager;;239;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1125;Schaumbergfest;;118;7;84;0;0;0;0;;2010-07-22T22:00:00+02:00
1126;Tannhauser;;59;3;26;0;0;0;0;;2010-07-22T22:00:00+02:00
1127;Trappist Westvleteren 8;;263;5;60;8;0;0;0;;2010-07-22T22:00:00+02:00
1128;Peat Smoked Altbier;;1261;8;95;0;0;0;0;;2010-07-22T22:00:00+02:00
1129;Billings IPA;;879;3;31;0;0;0;0;;2010-07-22T22:00:00+02:00
113;Oak Aged IPA;;1315;-1;-1;6;0;0;0;;2010-07-22T22:00:00+02:00
1130;Peak One Porter;;64;2;25;0;0;0;0;;2010-07-22T22:00:00+02:00
1131;Old Smoky;;64;8;95;0;0;0;0;;2010-07-22T22:00:00+02:00
1132;St. Charles ESB;Our British-style session beer is cask conditioned and dry hopped. Tea colored with a toasted malt flavor, it's an easy drinker with a light mouthfeel and elgeant hop nose.;1379;1;5;4,5;0;0;0;;2010-07-22T22:00:00+02:00
1133;Wild Turkey Bourbon Stout;;440;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1134;Lucky U Denver Special Bitter;;440;-1;-1;4,460000038;0;0;0;;2010-07-22T22:00:00+02:00
1135;Redwing;;440;3;33;4,730000019;0;0;0;;2010-07-22T22:00:00+02:00
1136;Pale Ale;;440;3;26;5,5;0;0;0;;2010-07-22T22:00:00+02:00
1137;Oatmeal Stout;;440;3;42;6,539999962;0;0;0;;2010-07-22T22:00:00+02:00
1138;Nut Brown Ale;;440;3;38;5,199999809;0;0;0;;2010-07-22T22:00:00+02:00
1139;Singletrack Copper Ale;;440;3;26;5,570000172;0;0;0;;2010-07-22T22:00:00+02:00
114;Tikka Gold;;304;3;26;5;0;0;0;;2010-07-22T22:00:00+02:00
1140;Buffalo Gold;;440;-1;-1;6,300000191;0;0;0;;2010-07-22T22:00:00+02:00
1141;Honey Wheat;;440;-1;-1;4,460000038;0;0;0;;2010-07-22T22:00:00+02:00
1142;Pilsner;;440;8;95;4,989999771;0;0;0;;2010-07-22T22:00:00+02:00
1143;Thunder Stout;;236;3;42;4,949999809;0;0;0;;2010-07-22T22:00:00+02:00
1144;Autumn Ale;;236;3;38;6,699999809;0;0;0;;2010-07-22T22:00:00+02:00
1145;Lucky U Denver Special Bitter;;236;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1146;471 Pilsner;;236;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1147;Mortality Stout;;1045;3;42;7,5;0;0;0;;2010-07-22T22:00:00+02:00
